Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Fertilizer,Needed_Humidity,Crop,Days_to_Harvest
46,48,75,6.168231314,1000,35,Ammonium Sulphate,75,Ginger,260
41,40,75,5.5,1000,35,Urea,75,Ginger,263
45,55,74,5.519464841,1000,35,Urea,75,Ginger,261
44,60,60,5.5,1000,25,Ammonium Sulphate,75,Ginger,261
57,45,65,6,1000,25,Urea,75,Ginger,259
40,45,64,6.042674834,1000,25,Urea,75,Ginger,260
49,44,60,5.503125748,1000,25,Ammonium Sulphate,75,Ginger,259
42,55,80,6.5,900,20,Ammonium Sulphate,75,Ginger,262
45,47,62,6.297692509,1000,25,Urea,75,Ginger,259
59,45,64,6.033538239,1000,25,Urea,75,Ginger,260
40,47,80,5.75003953,900,20,Chilated Micronutrient,75,Ginger,262
43,45,80,6,900,20,Urea,75,Ginger,262
51,50,65,6,900,30,Ammonium Sulphate,75,Ginger,258
57,55,75,5.5,1000,35,Urea,75,Ginger,262
60,44,60,5.690687721,1000,25,Ammonium Sulphate,75,Ginger,261
50,59,75,5.536549668,900,20,Ammonium Sulphate,75,Ginger,261
47,55,65,5.5,900,30,Urea,75,Ginger,259
42,40,65,5.782420567,900,25,MOP,75,Ginger,261
55,54,80,6.434291361,900,20,Ammonium Sulphate,75,Ginger,262
40,47,80,5.724472383,900,20,Chilated Micronutrient,75,Ginger,262
57,42,75,5.953288835,1000,35,MOP,75,Ginger,262
55,42,75,6.024390269,1000,35,MOP,75,Ginger,262
42,55,80,6.5,900,20,Ammonium Sulphate,75,Ginger,262
50,40,64,5.70038153,900,24,Magnesium Sulphate,75,Ginger,259
45,50,65,6,900,30,Ammonium Sulphate,75,Ginger,258
50,55,65,5.5,900,30,Urea,75,Ginger,259
60,51,65,6.090964065,900,30,Ammonium Sulphate,75,Ginger,260
50,60,60,5.5,1000,25,Ammonium Sulphate,75,Ginger,260
54,45,69,5.526942269,900,30,Ammonium Sulphate,75,Ginger,259
58,55,75,5.5,1000,35,Urea,75,Ginger,262
43,58,71,5.864627663,1000,35,Urea,75,Ginger,262
41,45,80,6,900,20,Urea,75,Ginger,262
42,60,60,5.5,1000,25,Ammonium Sulphate,75,Ginger,261
59,45,70,5.5,900,30,Ammonium Sulphate,75,Ginger,260
54,45,60,5.5,1000,25,Ammonium Sulphate,75,Ginger,260
46,45,65,6,1000,25,Urea,75,Ginger,259
56,46,80,5.841076058,900,20,Chilated Micronutrient,75,Ginger,262
44,44,70,5.513547996,900,30,Ammonium Sulphate,75,Ginger,259
55,58,60,5.610986081,1000,25,Ammonium Sulphate,75,Ginger,261
48,55,75,5.5,1000,35,Urea,75,Ginger,261
43,51,73,6.164053628,1000,35,Ammonium Sulphate,75,Ginger,261
44,50,65,6,900,30,Ammonium Sulphate,75,Ginger,259
58,50,65,6,900,30,Ammonium Sulphate,75,Ginger,259
43,48,61,6.399958043,1000,25,Urea,75,Ginger,259
55,59,75,5.678544662,900,20,Ammonium Sulphate,75,Ginger,262
48,50,65,6,900,30,Ammonium Sulphate,75,Ginger,258
51,56,60,5.880908609,1000,25,Chilated Micronutrient,75,Ginger,259
45,55,60,6,1000,25,DAP,75,Ginger,260
46,40,80,6.5,900,20,Ammonium Sulphate,75,Ginger,262
56,58,60,5.638866534,1000,25,Ammonium Sulphate,75,Ginger,261
60,59,65,6.355696468,900,30,Ferrous Sulphate,75,Ginger,261
40,60,60,5.5,1000,25,Ammonium Sulphate,75,Ginger,262
48,48,75,6.198591765,1000,35,Ammonium Sulphate,75,Ginger,260
56,58,76,5.831914863,900,20,Ammonium Sulphate,75,Ginger,262
43,41,75,5.704984295,1000,35,SSP,75,Ginger,263
40,41,75,5.79314773,1000,35,Magnesium Sulphate,75,Ginger,263
45,49,75,6.051832091,1000,35,Ammonium Sulphate,75,Ginger,260
44,40,70,5.993499038,900,30,Chilated Micronutrient,75,Ginger,260
44,59,65,6.414491469,900,30,DAP,75,Ginger,261
46,55,65,5.5,900,30,Urea,75,Ginger,259
50,45,80,6,900,20,Urea,75,Ginger,261
55,50,80,5.681435435,900,20,Chilated Micronutrient,75,Ginger,261
57,57,77,5.916958439,900,20,Ammonium Sulphate,75,Ginger,262
42,57,60,5.710712275,1000,25,Ammonium Sulphate,75,Ginger,261
55,55,65,5.607328289,900,30,Sulphur,75,Ginger,260
45,55,79,6.317443562,900,20,Ammonium Sulphate,75,Ginger,261
60,53,66,5.841817352,900,30,Urea,75,Ginger,260
45,58,60,5.629711717,1000,25,Ammonium Sulphate,75,Ginger,260
46,60,80,6,900,20,Urea,75,Ginger,262
60,57,72,5.704852529,1000,35,Urea,75,Ginger,263
56,50,60,6.5,1000,25,Urea,75,Ginger,259
53,46,68,5.687925546,900,30,Ammonium Sulphate,75,Ginger,258
55,42,70,5.795294174,900,30,Chilated Micronutrient,75,Ginger,259
45,42,80,6.22397641,900,20,Hydrated Lime,75,Ginger,262
52,40,75,5.5,1000,35,Urea,75,Ginger,262
48,40,75,5.5,1000,35,Urea,75,Ginger,262
40,60,80,6,900,20,Urea,75,Ginger,264
50,56,78,6.263605794,900,20,Ammonium Sulphate,75,Ginger,261
60,60,75,5.570056588,900,20,Chilated Micronutrient,75,Ginger,263
40,55,75,5.5,1000,35,Urea,75,Ginger,262
45,60,80,6,900,20,Urea,75,Ginger,263
48,40,60,5.5,900,20,Urea,75,Ginger,262
58,51,80,5.700144744,900,20,Chilated Micronutrient,75,Ginger,262
52,50,65,6,900,30,Ammonium Sulphate,75,Ginger,258
59,55,79,6.477530692,900,20,Ammonium Sulphate,75,Ginger,262
43,41,75,5.768677359,1000,35,SSP,75,Ginger,263
42,47,80,5.729182893,900,20,MOP,75,Ginger,262
40,43,65,6.18326089,1000,25,MOP,75,Ginger,260
41,51,68,6.242112315,900,30,Urea,75,Ginger,259
55,45,80,6,900,20,Urea,75,Ginger,262
60,55,60,5.917465118,1000,25,Chilated Micronutrient,75,Ginger,261
50,54,60,6.00779891,1000,25,DAP,75,Ginger,259
40,57,77,5.974309818,900,20,Ammonium Sulphate,75,Ginger,263
45,50,74,6.085839643,1000,35,Ammonium Sulphate,75,Ginger,260
60,58,80,6.136153663,900,20,Magnesium Sulphate,75,Ginger,263
40,45,80,6,900,20,Urea,75,Ginger,263
59,49,75,6.042850597,1000,35,Ammonium Sulphate,75,Ginger,261
41,45,75,6.5,1000,35,DAP,75,Ginger,262
42,57,77,6.076516476,900,20,Ammonium Sulphate,75,Ginger,262
60,51,73,6.13702761,1000,35,Ammonium Sulphate,75,Ginger,261
47,40,80,6.5,900,20,Ammonium Sulphate,75,Ginger,262
51,43,61,5.848579612,1000,25,Ammonium Sulphate,75,Ginger,259
49,55,79,6.329741804,900,20,Ammonium Sulphate,75,Ginger,261
41,55,80,6.5,900,20,Ammonium Sulphate,75,Ginger,262
60,60,79,5.994502086,900,20,Sulphur,75,Ginger,264
50,50,75,6,1000,35,Ammonium Sulphate,75,Ginger,260
44,55,60,6,1000,25,DAP,75,Ginger,260
50,59,65,6.373890078,900,30,DAP,75,Ginger,259
60,52,60,6.298706551,1000,25,Magnesium Sulphate,75,Ginger,260
43,48,80,5.69974157,900,20,Hydrated Lime,75,Ginger,261
56,55,60,6,1000,25,DAP,75,Ginger,260
49,40,80,6.5,900,20,Ammonium Sulphate,75,Ginger,262
60,44,60,5.585588054,1000,25,Ammonium Sulphate,75,Ginger,261
57,42,62,6.081229475,1000,25,Ammonium Sulphate,75,Ginger,261
51,58,71,5.808430736,1000,35,Urea,75,Ginger,261
42,50,65,6,900,30,Ammonium Sulphate,75,Ginger,259
50,55,60,5.976517017,1000,25,Chilated Micronutrient,75,Ginger,259
60,55,65,5.666283369,900,30,SSP,75,Ginger,261
43,45,70,5.5,900,30,Ammonium Sulphate,75,Ginger,259
49,45,80,5.958600666,900,20,Sulphur,75,Ginger,261
56,48,75,6.198423945,1000,35,Ammonium Sulphate,75,Ginger,261
48,60,75,5.5,900,20,Ammonium Sulphate,75,Ginger,261
50,41,70,5.805352193,900,30,Chilated Micronutrient,75,Ginger,258
53,41,63,6.211306263,1000,25,Ammonium Sulphate,75,Ginger,260
58,55,60,6,1000,25,DAP,75,Ginger,261
52,60,75,5.5,900,20,Ammonium Sulphate,75,Ginger,261
60,48,66,5.851439142,900,30,Ammonium Sulphate,75,Ginger,260
45,40,60,5.5,900,20,Urea,75,Ginger,263
40,47,80,5.738025201,900,20,MOP,75,Ginger,262
46,40,70,6,900,30,DAP,75,Ginger,259
40,59,65,6.436829739,900,30,DAP,75,Ginger,261
53,45,65,6,1000,25,Urea,75,Ginger,259
43,43,70,5.607470189,900,30,Ammonium Sulphate,75,Ginger,259
45,40,60,5.5,900,20,Urea,75,Ginger,263
45,58,60,5.631132022,1000,25,Ammonium Sulphate,75,Ginger,260
54,55,75,5.5,1000,35,Urea,75,Ginger,261
45,54,80,6.448574187,900,20,Ammonium Sulphate,75,Ginger,261
42,40,65,6.5,1000,25,Ammonium Sulphate,75,Ginger,261
45,45,80,6,900,20,Urea,75,Ginger,261
40,43,70,5.667121945,900,30,Ammonium Sulphate,75,Ginger,260
47,50,70,6.5,900,30,Urea,75,Ginger,257
55,60,79,5.946700873,900,20,Sulphur,75,Ginger,263
49,55,70,6.5,1000,35,Ammonium Sulphate,75,Ginger,260
60,60,78,5.864094378,900,20,Magnesium Sulphate,75,Ginger,263
57,47,80,5.752254342,900,20,MOP,75,Ginger,262
60,48,80,5.655798802,900,20,Hydrated Lime,75,Ginger,262
40,57,80,6.217413669,900,20,MOP,75,Ginger,263
42,40,70,6,900,30,DAP,75,Ginger,260
40,55,60,5.909551159,1000,25,Chilated Micronutrient,75,Ginger,261
53,60,80,6,900,20,Urea,75,Ginger,262
45,43,80,6.152651765,900,20,Magnesium Sulphate,75,Ginger,262
60,56,65,5.772145137,900,30,SSP,75,Ginger,261
54,55,75,5.5,1000,35,Urea,75,Ginger,261
40,46,68,5.680486948,900,30,Ammonium Sulphate,75,Ginger,260
50,55,60,5.954208963,1000,25,Chilated Micronutrient,75,Ginger,259
50,40,70,5.958656788,900,30,Chilated Micronutrient,75,Ginger,259
49,45,70,5.5,900,30,Ammonium Sulphate,75,Ginger,258
40,59,70,6.024881323,1000,35,Sulphur,75,Ginger,263
57,42,75,5.946005773,1000,35,MOP,75,Ginger,262
40,45,75,6.407433536,1000,35,Chilated Micronutrient,75,Ginger,262
40,42,80,6.229049526,900,20,Hydrated Lime,75,Ginger,263
59,40,75,5.5,1000,35,Urea,75,Ginger,263
48,43,61,5.767775114,1000,25,Ammonium Sulphate,75,Ginger,259
50,45,75,6.403280574,1000,35,Chilated Micronutrient,75,Ginger,260
43,45,80,6,900,20,Urea,75,Ginger,262
45,48,61,6.346138282,1000,25,Urea,75,Ginger,259
40,50,69,6.349195652,900,30,Urea,75,Ginger,259
56,53,66,5.749668009,900,30,Urea,75,Ginger,259
60,55,65,6.255287518,900,30,Chilated Micronutrient,75,Ginger,261
57,40,60,5.5,900,20,Urea,75,Ginger,263
50,49,60,6.493834004,1000,25,Urea,75,Ginger,258
49,55,60,5.97202967,1000,25,Chilated Micronutrient,75,Ginger,259
49,59,65,6.460573189,900,30,DAP,75,Ginger,259
50,46,68,5.647212414,900,30,Ammonium Sulphate,75,Ginger,258
50,45,64,6.037375841,1000,25,Urea,75,Ginger,258
45,45,75,6.409712327,1000,35,Chilated Micronutrient,75,Ginger,261
40,47,62,6.283972615,1000,25,Urea,75,Ginger,260
44,60,60,5.5,1000,25,Ammonium Sulphate,75,Ginger,261
40,45,75,6.483027011,1000,35,Chilated Micronutrient,75,Ginger,262
48,56,78,6.197420267,900,20,Ammonium Sulphate,75,Ginger,261
46,46,75,6.351325496,1000,35,Chilated Micronutrient,75,Ginger,261
49,60,70,6,1000,35,Urea,75,Ginger,261
40,59,65,6.471058245,900,30,DAP,75,Ginger,261
50,40,80,6.5,900,20,Ammonium Sulphate,75,Ginger,262
60,42,62,5.974214217,1000,25,Ammonium Sulphate,75,Ginger,261
50,50,75,6,1000,35,Ammonium Sulphate,75,Ginger,260
51,45,65,6,1000,25,Urea,75,Ginger,258
51,40,80,6.5,900,20,Ammonium Sulphate,75,Ginger,262
59,40,60,5.5,900,20,Urea,75,Ginger,263
60,44,70,5.518503817,900,30,Ammonium Sulphate,75,Ginger,260
57,52,80,5.903730122,900,20,Chilated Micronutrient,75,Ginger,262
45,43,70,5.615004419,900,30,Ammonium Sulphate,75,Ginger,259
40,59,70,5.939716557,1000,35,Urea,75,Ginger,263
59,45,65,6,1000,25,Urea,75,Ginger,260
53,60,65,6.5,900,30,DAP,75,Ginger,260
51,40,80,6.5,900,20,Ammonium Sulphate,75,Ginger,262
52,55,75,5.5,1000,35,Urea,75,Ginger,261
50,45,65,6,1000,25,Urea,75,Ginger,258
43,45,75,6.5,1000,35,DAP,75,Ginger,262
60,52,60,6.269745646,1000,25,MOP,75,Ginger,260
60,56,73,5.604638418,1000,35,Urea,75,Ginger,263
40,51,80,5.818752503,900,20,Chilated Micronutrient,75,Ginger,262
48,50,75,6,1000,35,Ammonium Sulphate,75,Ginger,260
40,60,75,5.5,900,20,Ammonium Sulphate,75,Ginger,263
53,55,75,5.5,1000,35,Urea,75,Ginger,261
53,60,80,6,900,20,Urea,75,Ginger,262
55,50,75,6,1000,35,Ammonium Sulphate,75,Ginger,261
44,44,70,5.564950563,900,30,Ammonium Sulphate,75,Ginger,259
49,45,70,5.5,900,30,Ammonium Sulphate,75,Ginger,258
40,40,70,6,900,30,DAP,75,Ginger,261
57,52,80,6.028937134,900,20,Ammonium Sulphate,75,Ginger,262
44,44,60,5.560932301,1000,25,Ammonium Sulphate,75,Ginger,260
47,40,60,5.5,900,20,Urea,75,Ginger,262
50,50,65,6,900,30,Ammonium Sulphate,75,Ginger,258
53,48,66,5.824644092,900,30,Ammonium Sulphate,75,Ginger,258
56,53,80,6.267188289,900,20,Ammonium Sulphate,75,Ginger,262
50,47,75,6.299034543,1000,35,Chilated Micronutrient,75,Ginger,260
42,47,67,5.73993781,900,30,Ammonium Sulphate,75,Ginger,259
46,56,73,5.686247268,1000,35,Urea,75,Ginger,261
54,40,75,5.5,1000,35,Urea,75,Ginger,262
40,55,80,6.492041735,900,20,Ammonium Sulphate,75,Ginger,263
55,43,75,6.268273414,1000,35,Ferrous Sulphate,75,Ginger,262
57,60,60,5.5,1000,25,Ammonium Sulphate,75,Ginger,261
42,50,75,6,1000,35,Ammonium Sulphate,75,Ginger,261
53,48,61,6.368791151,1000,25,Urea,75,Ginger,259
40,58,71,5.880611427,1000,35,Urea,75,Ginger,263
50,44,60,5.610474113,1000,25,Ammonium Sulphate,75,Ginger,259
45,46,80,5.822688921,900,20,Magnesium Sulphate,75,Ginger,261
58,42,80,6.212761008,900,20,Ammonium Sulphate,75,Ginger,263
46,40,80,6.5,900,20,Ammonium Sulphate,75,Ginger,262
48,45,65,6,1000,25,Urea,75,Ginger,258
55,40,60,5.521046595,900,20,Sulphur,75,Ginger,263
59,50,80,5.5,900,20,DAP,75,Ginger,262
54,40,80,6.5,900,20,Ammonium Sulphate,75,Ginger,262
55,42,75,5.927773134,1000,35,Magnesium Sulphate,75,Ginger,262
58,55,65,5.5,900,30,Urea,75,Ginger,260
55,43,61,5.820352717,1000,25,Ammonium Sulphate,75,Ginger,260
53,55,75,5.5,1000,35,Urea,75,Ginger,261
44,55,65,5.550038816,900,30,Sulphur,75,Ginger,260
43,50,70,6.5,900,30,Urea,75,Ginger,258
60,50,65,6.044705501,900,30,Ammonium Sulphate,75,Ginger,260
47,47,75,6.208790388,1000,35,Ammonium Sulphate,75,Ginger,260
55,55,80,6.439559154,900,20,Chilated Micronutrient,75,Ginger,262
60,44,65,6.027633989,1000,25,Sulphur,75,Ginger,260
52,52,80,5.967401511,900,20,Chilated Micronutrient,75,Ginger,261
51,46,68,5.693294305,900,30,Ammonium Sulphate,75,Ginger,258
54,55,60,6,1000,25,DAP,75,Ginger,260
44,45,80,5.995584313,900,20,Sulphur,75,Ginger,262
42,50,70,6.5,900,30,Urea,75,Ginger,258
55,54,60,6.028634113,1000,25,DAP,75,Ginger,260
50,56,78,6.149646649,900,20,Ammonium Sulphate,75,Ginger,261
53,43,70,5.696131603,900,30,Ammonium Sulphate,75,Ginger,259
42,52,67,5.987311489,900,30,Urea,75,Ginger,259
60,48,66,5.884665094,900,30,Ammonium Sulphate,75,Ginger,260
55,59,75,5.676528032,900,20,Ammonium Sulphate,75,Ginger,262
41,40,62,5.610243105,900,22,SSP,75,Ginger,262
40,60,79,5.906780869,900,20,SSP,75,Ginger,264
56,50,75,6,1000,35,Ammonium Sulphate,75,Ginger,261
58,53,60,6.17506263,1000,25,Hydrated Lime,75,Ginger,260
60,45,64,6.028921338,1000,25,Urea,75,Ginger,260
59,44,70,5.515448685,900,30,Ammonium Sulphate,75,Ginger,260
59,55,65,5.616214115,900,30,Sulphur,75,Ginger,260
40,60,80,6,900,20,Urea,75,Ginger,264
55,60,75,5.502546089,900,20,Ammonium Sulphate,75,Ginger,262
41,60,75,5.5,900,20,Ammonium Sulphate,75,Ginger,263
45,51,68,6.103757981,900,30,Urea,75,Ginger,258
56,55,60,6,1000,25,DAP,75,Ginger,260
56,51,68,6.196020618,900,30,Urea,75,Ginger,259
55,60,80,6,900,20,Urea,75,Ginger,263
40,44,60,5.684166875,1000,25,Ammonium Sulphate,75,Ginger,261
55,41,75,5.724440572,1000,35,SSP,75,Ginger,262
45,51,68,6.276182385,900,30,Urea,75,Ginger,258
55,40,80,6.5,900,20,Ammonium Sulphate,75,Ginger,263
57,55,75,5.5,1000,35,Urea,75,Ginger,262
49,60,80,6,900,20,Urea,75,Ginger,262
45,49,65,5.954256581,900,30,Ammonium Sulphate,75,Ginger,259
44,60,75,5.5,900,20,Ammonium Sulphate,75,Ginger,262
50,58,71,5.867199979,1000,35,Urea,75,Ginger,261
49,60,60,5.5,1000,25,Ammonium Sulphate,75,Ginger,260
60,44,70,5.55562596,900,30,Ammonium Sulphate,75,Ginger,260
50,54,70,6.477825749,1000,35,Ammonium Sulphate,75,Ginger,260
60,45,64,6.068936191,1000,25,Urea,75,Ginger,260
40,55,70,6.5,1000,35,Ammonium Sulphate,75,Ginger,262
60,56,60,5.82762099,1000,25,Chilated Micronutrient,75,Ginger,261
42,55,75,5.5,1000,35,Urea,75,Ginger,262
40,44,70,5.54349338,900,30,Ammonium Sulphate,75,Ginger,260
42,47,62,6.295773393,1000,25,Urea,75,Ginger,260
48,55,75,5.5,1000,35,Urea,75,Ginger,261
43,46,75,6.370123108,1000,35,Chilated Micronutrient,75,Ginger,262
58,51,80,5.776579886,900,20,Chilated Micronutrient,75,Ginger,262
52,52,67,6.004124265,900,30,Urea,75,Ginger,258
60,45,64,6.040523108,1000,25,Urea,75,Ginger,260
53,56,73,5.610091601,1000,35,Urea,75,Ginger,261
40,58,65,6.183258764,900,30,Hydrated Lime,75,Ginger,261
40,54,80,6.423869141,900,20,Ammonium Sulphate,75,Ginger,262
55,50,80,5.648793086,900,20,Chilated Micronutrient,75,Ginger,261
57,52,67,5.995146527,900,30,Urea,75,Ginger,259
47,50,60,6.5,1000,25,Urea,75,Ginger,258
57,55,60,6,1000,25,DAP,75,Ginger,260
44,50,65,6,900,30,Ammonium Sulphate,75,Ginger,259
51,60,75,5.5,900,20,Ammonium Sulphate,75,Ginger,261
46,48,75,6.160991924,1000,35,Ammonium Sulphate,75,Ginger,260
45,40,70,6,900,30,DAP,75,Ginger,260
46,60,65,6.5,900,30,DAP,75,Ginger,260
46,40,60,5.5,900,20,Urea,75,Ginger,262
52,40,80,6.5,900,20,Ammonium Sulphate,75,Ginger,262
60,51,75,5.829225917,1000,35,Ferrous Sulphate,75,Ginger,262
44,54,70,6.425290865,1000,35,Ammonium Sulphate,75,Ginger,261
60,59,75,5.632705799,900,20,Ammonium Sulphate,75,Ginger,263
58,50,60,6.5,1000,25,Urea,75,Ginger,260
45,55,79,6.337013328,900,20,Ammonium Sulphate,75,Ginger,261
56,46,80,5.848735731,900,20,Magnesium Sulphate,75,Ginger,262
51,40,80,6.5,900,20,Ammonium Sulphate,75,Ginger,262
51,40,60,5.5,900,20,Urea,75,Ginger,262
53,55,60,6,1000,25,DAP,75,Ginger,260
45,40,70,5.920697447,900,30,Chilated Micronutrient,75,Ginger,260
60,55,74,5.55956462,1000,35,Urea,75,Ginger,262
40,40,70,5.935921764,900,30,Chilated Micronutrient,75,Ginger,261
59,55,65,5.5,900,30,Urea,75,Ginger,260
48,44,75,6.325816751,1000,35,Ferrous Sulphate,75,Ginger,261
55,44,60,5.628869867,1000,25,Ammonium Sulphate,75,Ginger,260
40,48,61,6.332440573,1000,25,Urea,75,Ginger,260
50,56,78,6.243508256,900,20,Ammonium Sulphate,75,Ginger,261
55,40,70,5.919620052,900,30,Chilated Micronutrient,75,Ginger,260
40,50,74,6.091016488,1000,35,Ammonium Sulphate,75,Ginger,261
50,45,80,6,900,20,Urea,75,Ginger,261
55,42,70,5.753733867,900,30,Chilated Micronutrient,75,Ginger,259
55,45,64,6.003192936,1000,25,Urea,75,Ginger,259
46,50,65,6,900,30,Ammonium Sulphate,75,Ginger,258
41,48,75,6.191536541,1000,35,Ammonium Sulphate,75,Ginger,262
60,44,75,6.481186178,1000,35,DAP,75,Ginger,263
46,40,60,5.5,900,20,Urea,75,Ginger,262
43,60,75,5.5,900,20,Ammonium Sulphate,75,Ginger,262
40,53,80,6.134005703,900,20,Ammonium Sulphate,75,Ginger,262
42,42,70,5.73000731,900,30,Ammonium Sulphate,75,Ginger,260
52,60,70,6,1000,35,Urea,75,Ginger,261
44,45,64,6.053490319,1000,25,Urea,75,Ginger,259
53,58,71,5.880513951,1000,35,Urea,75,Ginger,261
40,60,77,5.770633289,900,20,Hydrated Lime,75,Ginger,263
40,55,79,6.462992004,900,20,Ammonium Sulphate,75,Ginger,263
55,46,80,5.829063917,900,20,Magnesium Sulphate,75,Ginger,261
50,56,80,6.316310947,900,20,Ferrous Sulphate,75,Ginger,261
50,60,75,5.5,900,20,Ammonium Sulphate,75,Ginger,261
59,50,75,6,1000,35,Ammonium Sulphate,75,Ginger,261
44,40,80,6.5,900,20,Ammonium Sulphate,75,Ginger,263
55,56,73,5.656057139,1000,35,Urea,75,Ginger,261
60,50,69,6.46608147,900,30,Sulphur,75,Ginger,259
50,46,80,5.849518217,900,20,Magnesium Sulphate,75,Ginger,260
43,40,75,5.5,1000,35,Urea,75,Ginger,263
55,45,80,5.966324699,900,20,Sulphur,75,Ginger,262
40,47,75,6.20891477,1000,35,Ammonium Sulphate,75,Ginger,262
56,41,75,5.845883057,1000,35,Magnesium Sulphate,75,Ginger,262
41,55,65,5.5,900,30,Urea,75,Ginger,260
54,50,75,6,1000,35,Ammonium Sulphate,75,Ginger,260
51,55,75,5.5,1000,35,Urea,75,Ginger,261
55,40,64,6.473488969,1000,25,Ammonium Sulphate,75,Ginger,260
55,55,75,5.5,1000,35,Urea,75,Ginger,262
46,46,75,6.374825916,1000,35,Chilated Micronutrient,75,Ginger,261
50,45,65,6,1000,25,Urea,75,Ginger,258
51,56,65,5.741736804,900,30,SSP,75,Ginger,259
59,40,80,6.475413084,900,20,Ammonium Sulphate,75,Ginger,263
40,44,75,6.477876448,1000,35,DAP,75,Ginger,263
53,55,80,6.5,900,20,Ammonium Sulphate,75,Ginger,261
57,42,70,5.755678405,900,30,Chilated Micronutrient,75,Ginger,260
53,50,70,6.5,900,30,Urea,75,Ginger,257
56,55,70,6.5,1000,35,Ammonium Sulphate,75,Ginger,261
52,55,60,6,1000,25,DAP,75,Ginger,259
60,41,75,5.773626666,1000,35,SSP,75,Ginger,263
40,40,60,5.5,900,20,Urea,75,Ginger,264
40,47,75,6.213090651,1000,35,Ammonium Sulphate,75,Ginger,262
52,60,75,5.5,900,20,Ammonium Sulphate,75,Ginger,261
59,40,75,5.5,1000,35,Urea,75,Ginger,263
58,46,63,6.102595226,1000,25,Urea,75,Ginger,260
45,56,60,5.846841113,1000,25,Chilated Micronutrient,75,Ginger,260
41,55,75,5.5,1000,35,Urea,75,Ginger,262
49,40,70,5.958809477,900,30,Chilated Micronutrient,75,Ginger,259
43,58,65,6.180499302,900,30,Hydrated Lime,75,Ginger,261
51,40,75,5.5,1000,35,Urea,75,Ginger,262
51,48,66,5.863370237,900,30,Ammonium Sulphate,75,Ginger,258
49,40,80,6.5,900,20,Ammonium Sulphate,75,Ginger,262
54,60,65,6.5,900,30,DAP,75,Ginger,260
52,42,62,6.067665199,1000,25,Ammonium Sulphate,75,Ginger,259
50,54,65,5.55638408,900,30,Urea,75,Ginger,258
55,55,75,5.5,1000,35,Urea,75,Ginger,262
56,40,75,5.5,1000,35,Urea,75,Ginger,263
58,40,63,5.698797199,900,23,Magnesium Sulphate,75,Ginger,262
55,56,65,5.774215202,900,30,SSP,75,Ginger,260
49,55,74,5.508011176,1000,35,Urea,75,Ginger,261
47,47,67,5.795332997,900,30,Ammonium Sulphate,75,Ginger,258
44,45,70,5.5,900,30,Ammonium Sulphate,75,Ginger,259
53,41,63,6.270045394,1000,25,Ammonium Sulphate,75,Ginger,260
56,48,66,5.893447648,900,30,Ammonium Sulphate,75,Ginger,259
50,45,64,6.015567041,1000,25,Urea,75,Ginger,258
45,56,80,6.325833413,900,20,Ferrous Sulphate,75,Ginger,262
53,45,65,6,1000,25,Urea,75,Ginger,259
45,50,75,6,1000,35,Ammonium Sulphate,75,Ginger,260
57,42,75,5.973209907,1000,35,MOP,75,Ginger,262
60,59,75,5.531806572,900,20,Ammonium Sulphate,75,Ginger,263
45,40,64,6.314474484,1000,25,Ammonium Sulphate,75,Ginger,260
50,40,70,5.934311584,900,30,Chilated Micronutrient,75,Ginger,259
46,51,80,5.723403147,900,20,Chilated Micronutrient,75,Ginger,261
48,56,60,5.885460922,1000,25,Chilated Micronutrient,75,Ginger,259
50,50,74,6.077608386,1000,35,Ammonium Sulphate,75,Ginger,259
56,40,60,5.5,900,20,Urea,75,Ginger,263
53,50,70,6.5,900,30,Urea,75,Ginger,257
55,60,70,6,1000,35,Urea,75,Ginger,262
40,40,70,5.98373691,900,30,Chilated Micronutrient,75,Ginger,261
49,55,60,5.960423924,1000,25,Chilated Micronutrient,75,Ginger,259
55,46,80,5.883349685,900,20,Chilated Micronutrient,75,Ginger,261
56,41,70,5.898268645,900,30,Chilated Micronutrient,75,Ginger,260
55,42,70,5.740761176,900,30,Ammonium Sulphate,75,Ginger,259
55,44,70,5.558654094,900,30,Ammonium Sulphate,75,Ginger,259
55,40,75,5.625185792,1000,35,Sulphur,75,Ginger,262
55,53,71,6.342782644,1000,35,Ammonium Sulphate,75,Ginger,261
57,40,80,6.5,900,20,Ammonium Sulphate,75,Ginger,263
42,45,65,6,1000,25,Urea,75,Ginger,260
47,42,70,5.745797273,900,30,Ammonium Sulphate,75,Ginger,259
60,45,80,5.967895531,900,20,Sulphur,75,Ginger,263
47,57,60,5.709014299,1000,25,Ammonium Sulphate,75,Ginger,260
58,60,70,6,1000,35,Urea,75,Ginger,262
46,56,65,5.702440899,900,30,SSP,75,Ginger,259
53,55,60,6,1000,25,DAP,75,Ginger,260
60,57,70,6.227610075,1000,35,Hydrated Lime,75,Ginger,262
49,40,80,6.5,900,20,Ammonium Sulphate,75,Ginger,262
40,55,60,5.963776556,1000,25,Chilated Micronutrient,75,Ginger,261
53,55,80,6.5,900,20,Ammonium Sulphate,75,Ginger,261
42,50,80,5.5,900,20,DAP,75,Ginger,261
48,40,65,6.5,1000,25,Ammonium Sulphate,75,Ginger,259
56,51,68,6.208337421,900,30,Urea,75,Ginger,259
40,43,70,5.652509057,900,30,Ammonium Sulphate,75,Ginger,260
45,49,80,5.569938801,900,20,DAP,75,Ginger,261
